Rank,Realization,Year,Week,RaleighTargetStorageFraction,DurhamTargetStorageFraction,TTR,TTD,TTO,RRR,BBD,Rstor,Dstor
0,8,37,50,0.54,0.3,18.6372,79.3428,8.10794,0,0,1,1
0,8,37,51,0.54,0.28,19.0239,76.3425,8.18578,0,0,1,1
0,8,37,52,0.54,0.24,21.8529,82.2088,7.81874,0,0,1,1
0,8,38,1,0.74,0.24,20.4271,75.8126,7.35687,0,0,1,1
0,8,38,2,0.74,0.26,19.39,73.8353,8.03181,0,0,1,1
0,8,38,3,0.76,0.24,20.3008,80.7815,7.05615,0,0,0.997732,0.985616
0,8,38,4,0.76,0.22,18.3746,80.0566,8.04292,0,0,0.996276,0.987863
0,8,38,5,0.76,0.38,20.8472,78.6049,8.2299,0,0,1,1
0,8,38,6,0.76,0.4,19.9284,85.4715,8.69316,0,0,1,1
0,8,38,7,0.76,0.46,18.2618,79.3974,7.96173,0,0,1,1
0,8,38,8,0.76,0.48,17.8512,77.8801,7.93936,0,0,1,1
0,8,38,9,0.76,0.46,20.3672,80.2547,8.25814,0,0,1,1
0,8,38,10,0.76,0.54,18.6794,78.1188,6.91555,0,0,1,1
0,8,38,11,0.76,0.58,20.2097,77.7796,7.5085,0,0,1,1
0,8,38,12,0.78,0.62,20.2336,77.2639,8.96751,0,0,1,1
0,8,38,13,0.78,0.7,19.4028,83.4596,8.34285,0,0,1,1
0,8,38,14,0.78,0.76,19.9756,72.2116,9.09038,0,0,1,1
0,8,38,15,0.78,0.8,18.1309,79.5163,9.15946,0,0,1,1
0,8,38,16,0.8,0.8,21.1624,88.4421,9.78475,0,0,1,1
0,8,38,17,0.8,0.8,17.4685,94.1793,8.31241,0,0,1,1
0,8,38,18,0.8,0.78,25.8506,90.613,10.4424,0,0,1,1
0,8,38,19,0.8,0.78,19.5178,88.2628,8.83494,0,0,0.990673,1
0,8,38,20,0.8,0.78,20.0589,95.8893,10.124,0,0,1,1
0,8,38,21,0.8,0.74,23.8817,89.5007,8.91527,0,0,1,1
0,8,38,22,0.8,0.78,22.0082,105.483,9.27253,0,0,1,1
0,8,38,23,0.8,0.78,25.7312,84.6778,7.59018,0,0,1,1
0,8,38,24,0.78,0.86,22.8523,96.8179,9.65834,0,0,0.969102,0.983203
0,8,38,25,0.76,0.9,30.24,95.0625,10.064,0,0,0.948285,0.989552
0,8,38,26,0.74,0.9,22.7702,111.66,10.3703,0,0,0.922405,0.960573
0,8,38,27,0.7,0.94,26.1006,113.4,10.7324,0,0,0.901784,0.938858
0,8,38,28,0.68,0.9,23.8154,107.473,9.58428,0,0,0.881998,0.910353
0,8,38,29,0.64,0.88,25.6851,113.4,11.0767,0,0,0.853835,0.881769
0,8,38,30,0.62,0.84,29.5185,95.816,11.2862,0,0,0.825142,0.859271
0,8,38,31,0.6,0.8,26.3015,108.489,11.4835,0,0,0.801902,0.852279
0,8,38,32,0.58,0.78,25.6081,113.4,12.2853,0,0,0.77341,0.812905
0,8,38,33,0.56,0.74,24.5308,113.4,9.3577,0,0,0.811456,0.942538
0,8,38,34,0.52,0.7,23.8435,101.626,12.8874,0,0,0.80494,0.933047
0,8,38,35,0.5,0.66,25.1176,98.0132,14.9023,0,0,0.790748,0.926131
0,8,38,36,0.5,0.64,19.3212,100.057,12.0394,0,0,0.830163,0.985153
0,8,38,37,0.46,0.62,22.6174,98.5507,12.4103,0,0,0.824724,0.970878
0,8,38,38,0.48,0.58,23.0586,109.018,9.90344,0,0,0.820001,0.939113
0,8,38,39,0.44,0.58,21.1666,94.9519,10.5985,0,0,0.853139,0.948401
0,8,38,40,0.44,0.56,20.76,98.3319,11.7379,0,0,0.859397,1
0,8,38,41,0.44,0.54,22.5601,89.9046,10.5265,0,0,0.853282,1
0,8,38,42,0.44,0.5,21.516,85.3434,10.1802,0,0,0.8544,0.985611
0,8,38,43,0.44,0.48,18.9884,93.0474,11.8345,0,0,0.845797,0.963535
0,8,38,44,0.44,0.46,16.0763,81.4103,11.159,0,0,0.925432,1
0,8,38,45,0.42,0.42,14.3777,92.1202,9.58013,0,0,0.957682,1
0,8,38,46,0.42,0.4,16.596,87.8481,9.77378,0,0,0.999138,1
0,8,38,47,0.48,0.38,18.2207,81.7734,8.52866,0,0,1,1
0,8,38,48,0.52,0.34,18.8644,72.4368,8.67894,0,0,1,1
0,8,38,49,0.54,0.3,18.9209,80.5721,8.41313,0,0,1,1
0,8,38,50,0.54,0.3,19.7634,83.2907,9.07025,0,0,1,1
0,8,38,51,0.54,0.28,18.8862,82.2967,7.29915,0,0,1,1
0,8,38,52,0.54,0.24,19.6924,91.7578,8.30415,0,0,1,1
0,8,39,1,0.76,0.24,20.7517,85.2915,7.2218,0,0,1,1
0,8,39,2,0.76,0.26,19.5939,80.4665,8.95479,0,0,0.989365,1
0,8,39,3,0.76,0.24,15.4122,72.6453,8.10035,0,0,1,1
0,8,39,4,0.76,0.22,19.7077,78.1286,8.45335,0,0,1,1
0,8,39,5,0.76,0.4,19.4883,75.8971,8.45991,0,0,1,1
0,8,39,6,0.78,0.42,19.2082,81.8146,8.33394,0,0,1,1
0,8,39,7,0.76,0.48,18.4278,80.1708,8.37499,0,0,1,1
0,8,39,8,0.76,0.5,21.6171,93.9757,8.28804,0,0,1,1
0,8,39,9,0.76,0.48,23.0376,79.385,8.31044,0,0,1,1
0,8,39,10,0.76,0.54,18.9095,82.4529,8.63696,0,0,1,1
0,8,39,11,0.76,0.6,19.6983,92.5437,7.14338,0,0,1,1
0,8,39,12,0.78,0.64,18.8378,84.4898,8.98728,0,0,1,1
0,8,39,13,0.78,0.72,20.2827,82.3734,8.27507,0,0,1,1
0,8,39,14,0.78,0.78,19.172,89.425,8.85928,0,0,1,1
0,8,39,15,0.78,0.82,20.5008,86.0127,8.80174,0,0,1,1
0,8,39,16,0.82,0.82,17.1482,86.6854,8.62218,0,0,1,1
0,8,39,17,0.82,0.82,20.5006,93.7318,8.92278,0,0,1,1
0,8,39,18,0.82,0.8,26.3126,83.1114,9.43137,0,0,1,1
0,8,39,19,0.82,0.78,25.0739,86.8231,7.87339,0,0,1,1
0,8,39,20,0.82,0.78,20.5305,91.4824,9.45699,0,0,0.989627,1
0,8,39,21,0.82,0.76,18.3758,84.6075,9.45697,0,0,1,1
0,8,39,22,0.82,0.78,29.3314,96.3286,9.13233,0,0,0.979191,0.99171
0,8,39,23,0.82,0.8,30.1982,95.5601,12.8571,0,0,0.946959,0.999703
0,8,39,24,0.78,0.88,19.4792,110.738,11.5986,0,0,0.932909,1
0,8,39,25,0.78,0.92,13.4535,91.5122,9.74917,0,0,0.919446,0.977587
0,8,39,26,0.74,0.92,24.8363,113.4,10.6576,0,0,0.886802,0.957849
0,8,39,27,0.72,0.94,21.7204,104.994,9.84223,0,0,1,1
0,8,39,28,0.68,0.92,25.9504,102.436,10.3987,0,0,0.985208,0.962618
0,8,39,29,0.64,0.88,24.5924,108.908,10.6797,0,0,0.97935,0.939553
0,8,39,30,0.64,0.86,24.4152,103.03,9.70038,0,0,0.963047,0.924999
0,8,39,31,0.6,0.82,22.0193,106.024,10.4868,0,0,0.956132,0.900387
0,8,39,32,0.58,0.78,22.4181,106.534,12.5361,0,0,0.937409,0.895653
0,8,39,33,0.56,0.74,20.8927,113.4,10.3636,0,0,0.930992,0.8753
0,8,39,34,0.54,0.7,21.1614,107.274,11.7691,0,0,0.942863,0.850609
0,8,39,35,0.5,0.68,20.3648,106.294,13.2503,0,0,0.987283,0.994022
0,8,39,36,0.5,0.66,24.6111,101.829,11.5146,0,0,0.987323,1
0,8,39,37,0.48,0.62,22.4484,111.217,13.0562,0,0,0.990968,0.970461
0,8,39,38,0.48,0.58,21.4652,79.2393,12.1636,0,0,0.989544,0.955393
0,8,39,39,0.46,0.58,23.4452,82.294,12.2016,0,0,0.992646,0.936649
0,8,39,40,0.44,0.58,20.7995,94.9353,10.4164,0,0,0.977436,0.922628
0,8,39,41,0.44,0.54,19.8078,83.1699,11.3832,0,0,0.986298,0.903204
0,8,39,42,0.44,0.52,24.0148,102.914,11.4152,0,0,0.967025,0.892065
0,8,39,43,0.44,0.48,18.7816,95.9119,11.4869,0,0,0.984289,1
0,8,39,44,0.44,0.46,21.7224,90.0251,10.4148,0,0,0.988284,1
0,8,39,45,0.44,0.44,22.5391,88.204,9.37138,0,0,0.99585,0.985357
0,8,39,46,0.44,0.4,18.6331,85.6463,8.99053,0,0,1,0.975668
0,8,39,47,0.5,0.38,16.4013,86.7488,6.83013,0,0,1,0.959215
0,8,39,48,0.54,0.34,18.3384,86.5392,9.99156,0,0,0.999965,1
0,8,39,49,0.56,0.32,22.7547,74.3871,9.72157,0,0,0.99556,0.989105
0,8,39,50,0.56,0.3,14.2091,83.3658,9.20768,0,0,1,1
0,8,39,51,0.56,0.28,18.2101,69.3638,7.95322,0,0,1,1
0,8,39,52,0.56,0.24,19.708,90.9578,10.4856,0,0,1,1
0,8,40,1,0.76,0.26,20.26,76.4592,7.79342,0,0,1,1
0,8,40,2,0.76,0.26,20.0278,77.6031,8.5059,0,0,1,1
0,8,40,3,0.76,0.24,20.1627,86.1633,8.13115,0,0,1,0.996149
0,8,40,4,0.78,0.22,19.5394,83.4095,8.71727,0,0,1,1
0,8,40,5,0.78,0.42,19.5647,86.319,8.76393,0,0,1,1
0,8,40,6,0.78,0.44,20.6175,85.9889,8.34656,0,0,1,1
0,8,40,7,0.78,0.5,21.3134,78.7235,8.45461,0,0,1,1
0,8,40,8,0.78,0.5,20.6619,86.8584,8.18893,0,0,1,1
0,8,40,9,0.78,0.5,21.7798,82.8172,8.44719,0,0,1,1
0,8,40,10,0.78,0.56,17.3011,81.4552,7.44022,0,0,1,1
0,8,40,11,0.78,0.6,18.9613,85.4497,8.79522,0,0,1,1
0,8,40,12,0.78,0.64,23.6754,80.8176,9.03787,0,0,1,1
0,8,40,13,0.78,0.74,19.7388,86.107,8.7674,0,0,1,1
0,8,40,14,0.8,0.8,20.8916,83.0342,7.76289,0,0,1,1
0,8,40,15,0.8,0.82,20.7471,90.9253,8.80966,0,0,1,1
0,8,40,16,0.82,0.84,18.9298,85.4808,8.42448,0,0,1,1
0,8,40,17,0.82,0.84,20.2406,90.4513,8.64046,0,0,0.997242,1
0,8,40,18,0.82,0.82,23.855,90.7871,11.3263,0,0,0.995063,1
0,8,40,19,0.82,0.8,22.9947,106.97,8.37525,0,0,0.993603,1
0,8,40,20,0.82,0.8,19.2585,106.618,8.00252,0,0,0.990874,1
0,8,40,21,0.82,0.78,24.3768,97.8523,9.60078,0,0,0.990007,1
0,8,40,22,0.82,0.8,24.5577,97.3662,8.86465,0,0,0.989626,1
0,8,40,23,0.82,0.8,30.24,99.3248,11.6404,0,0,0.942657,0.997949
0,8,40,24,0.8,0.9,30.24,107.778,9.93392,0,0,0.903478,1
0,8,40,25,0.78,0.92,25.5,105.122,7.95829,0,0,0.928024,1
0,8,40,26,0.74,0.92,26.4923,102.453,11.983,0,0,0.903715,0.967919
0,8,40,27,0.72,0.96,29.6797,92.8687,11.8056,0,0,0.874865,0.943528
0,8,40,28,0.68,0.92,25.9026,102.282,11.4884,0,0,0.86629,0.930171
0,8,40,29,0.66,0.9,26.5704,106.947,12.2476,0,0,0.904728,1
0,8,40,30,0.64,0.86,25.9723,113.4,10.7324,0,0,0.959535,1
0,8,40,31,0.62,0.82,29.2019,99.0849,11.098,0,0,0.941635,0.969446
0,8,40,32,0.58,0.8,20.3181,107.16,11.6571,0,0,0.934166,0.93988
0,8,40,33,0.56,0.74,19.2004,112.372,10.4791,0,0,0.947022,0.895305
0,8,40,34,0.54,0.72,30.24,107.498,11.0925,0,0,0.943132,0.869565
0,8,40,35,0.52,0.68,22.0992,107.95,10.8349,0,0,0.943102,0.833364
0,8,40,36,0.5,0.66,24.0738,113.4,12.4489,0,0,0.914581,0.778244
0,8,40,37,0.46,0.62,21.4619,113.4,10.3033,0,0,0.888085,0.726131
0,8,40,38,0.48,0.58,13.2642,106.938,11.357,0,0,0.88383,0.713713
0,8,40,39,0.46,0.58,25.0352,102.009,10.7253,0,0,0.890025,0.688996
0,8,40,40,0.44,0.58,21.9726,112.877,12.4428,0,0,0.896419,0.663618
0,8,40,41,0.44,0.54,22.3462,113.4,11.9716,0,0,0.891528,0.629304
0,8,40,42,0.44,0.52,20.5883,113.4,11.7862,0,0,0.888491,0.600091
0,8,40,43,0.44,0.48,17.9291,113.4,12.3862,0,0,0.895774,0.614492
0,8,40,44,0.44,0.46,18.965,113.4,12.2249,0,0,0.921841,0.583536
0,8,40,45,0.44,0.44,16.1196,113.4,11.2674,0,0,0.927954,0.562663
0,8,40,46,0.44,0.4,17.8765,113.4,9.79518,0,0,0.927626,0.543981
0,8,40,47,0.5,0.38,17.8397,113.4,11.0733,0,0,0.924059,0.51635
0,8,40,48,0.54,0.34,17.3968,113.4,10.8124,0,0,0.922677,0.501883
0,8,40,49,0.56,0.32,13.7981,113.4,10.8087,0,0,0.924752,0.518054
0,8,40,50,0.56,0.3,16.9843,113.4,11.004,0,0,0.92483,0.514715
0,8,40,51,0.56,0.28,18.269,113.4,10.6125,0,0,0.929966,0.591045
0,8,40,52,0.56,0.26,21.2554,145.8,11.8869,0,0,0.940593,0.915272
0,8,41,1,0.78,0.26,21.8204,89.1287,9.21665,0,0,0.948196,1
0,8,41,2,0.78,0.26,21.6032,77.638,9.36358,0,0,0.949738,1
0,8,41,3,0.78,0.24,19.162,89.5917,8.89189,0,0,0.951718,1
0,8,41,4,0.78,0.22,22.116,86.0091,8.85073,0,0,0.949649,0.984657
0,8,41,5,0.78,0.42,21.9727,83.6468,9.42685,0,0,0.94957,1
0,8,41,6,0.8,0.46,22.9411,86.5496,9.09213,0,0,0.949843,1
0,8,41,7,0.78,0.5,19.7625,75.4261,8.71853,0,0,0.94316,1
0,8,41,8,0.78,0.52,16.9396,77.6114,8.28737,0,0,0.946393,1
0,8,41,9,0.78,0.52,21.3121,82.8801,7.58976,0,0,0.945239,0.998737
0,8,41,10,0.78,0.58,19.7081,85.0545,8.42261,0,0,0.950936,1
0,8,41,11,0.78,0.62,16.4309,84.5348,8.27192,0,0,0.952743,1
0,8,41,12,0.8,0.66,21.4878,82.2675,8.75693,0,0,0.95665,1
0,8,41,13,0.8,0.74,20.4407,86.856,9.11868,0,0,0.957849,1
0,8,41,14,0.8,0.8,20.9224,86.085,9.21097,0,0,0.958265,1
0,8,41,15,0.8,0.84,17.2841,81.8284,9.74843,0,0,0.962042,1
0,8,41,16,0.84,0.84,14.7882,94.0346,9.24735,0,0,0.961744,1
0,8,41,17,0.84,0.84,23.688,78.3672,9.54868,0,0,0.962609,1
0,8,41,18,0.84,0.82,23.9699,87.1504,8.98171,0,0,0.963712,1
0,8,41,19,0.84,0.8,19.6937,110.895,7.72038,0,0,0.985072,1
0,8,41,20,0.84,0.8,22.1468,102.604,9.50386,0,0,1,0.994243
0,8,41,21,0.84,0.8,19.3885,102.582,9.35415,0,0,1,1
0,8,41,22,0.84,0.82,25.8067,111.403,9.12984,0,0,0.999598,1
0,8,41,23,0.82,0.82,25.6146,102.12,8.79748,0,0,0.974444,0.988968
0,8,41,24,0.8,0.9,22.3057,110.845,12.0871,0,0,0.939103,0.949586
0,8,41,25,0.78,0.94,21.6424,99.2756,9.70558,0,0,0.938157,0.925902
0,8,41,26,0.76,0.94,30.24,109.446,9.00255,0,0,0.918825,0.930004
0,8,41,27,0.72,0.98,22.6216,111.697,10.1394,0,0,0.927915,0.915371
0,8,41,28,0.7,0.94,30.24,113.4,12.4912,0,0,0.949555,0.947272
0,8,41,29,0.66,0.9,26.6,113.4,11.6385,0,0,0.937911,0.919176
0,8,41,30,0.64,0.88,28.576,113.4,10.7142,0,0,0.925562,0.885844
0,8,41,31,0.62,0.84,23.9039,113.4,12.3026,0,0,0.935649,0.919903
0,8,41,32,0.58,0.8,24.2968,104.423,11.0088,0,0,1,0.926532
0,8,41,33,0.56,0.76,21.5705,100.416,10.4121,0,0,1,1
0,8,41,34,0.54,0.72,27.2979,98.8796,11.0379,0,0,1,1
0,8,41,35,0.52,0.68,20.3194,112.289,10.8421,0,0,1,1
0,8,41,36,0.52,0.66,15.6906,101.798,12.2498,0,0,1,1
0,8,41,37,0.48,0.62,26.8131,99.6463,12.9582,0,0,0.988986,0.990395
0,8,41,38,0.48,0.6,21.6505,87.6188,12.1938,0,0,0.968209,0.958491
0,8,41,39,0.46,0.58,17.1086,96.2205,10.038,0,0,0.946228,0.922395
0,8,41,40,0.46,0.58,20.935,97.9856,10.8482,0,0,0.952602,0.907004
0,8,41,41,0.44,0.56,27.4258,101.283,10.5959,0,0,0.916642,0.875743
0,8,41,42,0.44,0.52,17.0981,93.9465,10.7191,0,0,0.912042,0.854289
0,8,41,43,0.44,0.48,22.1943,104.114,10.1868,0,0,0.901049,0.84437
0,8,41,44,0.44,0.48,21.343,111.318,9.85836,0,0,0.982834,1
0,8,41,45,0.44,0.44,15.1576,83.1539,9.11781,0,0,1,1
0,8,41,46,0.44,0.4,15.4548,94.1376,9.4896,0,0,1,1
0,8,41,47,0.52,0.38,19.0591,74.8128,8.29404,0,0,1,1
0,8,41,48,0.56,0.36,19.4251,85.1115,9.17565,0,0,1,1
0,8,41,49,0.56,0.32,20.0795,78.3623,8.72916,0,0,0.997866,1
0,8,41,50,0.56,0.3,18.2532,76.6594,9.15147,0,0,1,1
0,8,41,51,0.56,0.28,21.0586,87.5696,8.01647,0,0,1,1
0,8,41,52,0.56,0.26,24.1935,91.5767,9.82751,0,0,0.997099,1
0,8,42,1,0.78,0.26,19.6553,82.979,7.67977,0,0,0.997509,1
0,8,42,2,0.78,0.26,20.5658,80.4692,8.20463,0,0,0.999163,1
0,8,42,3,0.8,0.24,19.0468,84.92,7.3269,0,0,0.981402,0.976481
0,8,42,4,0.8,0.24,18.2423,82.119,8.81508,0,0,0.997236,1
0,8,42,5,0.8,0.44,18.8447,83.321,8.77167,0,0,0.997762,1
0,8,42,6,0.8,0.46,20.3593,83.0703,8.30278,0,0,0.997829,1
0,8,42,7,0.8,0.52,19.4362,83.3467,8.50852,0,0,0.999143,1
0,8,42,8,0.8,0.54,20.7132,87.6281,8.64032,0,0,1,1
0,8,42,9,0.8,0.54,22.4334,83.9969,8.98552,0,0,1,1
0,8,42,10,0.8,0.6,22.5481,80.1902,7.06204,0,0,1,1
0,8,42,11,0.8,0.64,24.6785,82.623,7.96037,0,0,1,1
0,8,42,12,0.82,0.68,21.0551,93.3342,8.91044,0,0,1,1
0,8,42,13,0.82,0.76,19.145,86.2988,8.5135,0,0,0.99611,1
0,8,42,14,0.82,0.82,24.0567,88.5547,9.05894,0,0,0.996534,1
0,8,42,15,0.82,0.86,21.2397,92.0512,10.0292,0,0,0.998917,1
0,8,42,16,0.84,0.86,22.0006,85.9713,10.2077,0,0,0.997295,1
0,8,42,17,0.84,0.86,19.1082,86.065,8.99785,0,0,0.994675,1
0,8,42,18,0.84,0.84,24.119,101.602,8.70846,0,0,0.994648,1
0,8,42,19,0.84,0.82,26.2793,89.4273,7.77199,0,0,0.990405,1
0,8,42,20,0.84,0.82,24.4709,113.4,9.27913,0,0,0.988007,1
0,8,42,21,0.84,0.8,27.6162,106.128,10.5331,0,0,0.983411,1
0,8,42,22,0.84,0.82,28.1614,102.995,9.22687,0,0,0.954808,0.971647
0,8,42,23,0.84,0.82,24.3658,95.5543,9.24974,0,0,0.977178,0.998087
0,8,42,24,0.82,0.92,29.9295,100.46,10.9414,0,0,0.946658,0.968833
0,8,42,25,0.8,0.94,22.9643,105.355,9.86553,0,0,0.970153,0.95029
0,8,42,26,0.76,0.94,22.0984,113.4,11.7634,0,0,0.966745,0.914028
0,8,42,27,0.74,0.98,30.0602,104.769,10.2275,0,0,0.962121,0.952615
0,8,42,28,0.7,0.94,27.0762,109.478,10.784,0,0,0.959533,0.923636
0,8,42,29,0.66,0.92,28.5341,113.4,10.9947,0,0,0.930993,0.882658
0,8,42,30,0.66,0.88,26.7573,112.037,10.531,0,0,0.896031,0.844101
0,8,42,31,0.62,0.84,22.9018,113.4,9.84611,0,0,0.882225,0.802461
0,8,42,32,0.6,0.8,30.24,113.4,13.1386,0,0,0.854911,0.77652
0,8,42,33,0.58,0.76,22.6347,113.4,12.5537,0,0,0.875241,0.73961
0,8,42,34,0.54,0.72,29.6138,113.4,11.0099,0,0,0.875444,0.704015
0,8,42,35,0.52,0.68,21.1128,113.4,11.2738,0,0,0.866299,0.676056
0,8,42,36,0.52,0.66,29.1163,113.4,11.7361,0,0,0.830248,0.642092
0,8,42,37,0.48,0.64,27.4543,113.4,11.7173,0,0,0.810114,0.609477
0,8,42,38,0.5,0.6,21.9352,113.4,11.9869,0,0,0.789036,0.572466
0,8,42,39,0.46,0.6,19.2763,113.4,11.5351,0,0,0.778605,0.542495
0,8,42,40,0.46,0.58,23.0241,113.4,12.0637,0,0,0.787344,0.528055
0,8,42,41,0.46,0.56,24.8298,113.4,12.4613,0,0,0.763681,0.509319
0,8,42,42,0.46,0.52,24.7029,113.4,11.859,0,0,0.745555,0.488234
0,8,42,43,0.46,0.48,25.0388,113.4,12.7266,0,0,0.729789,0.497159
0,8,42,44,0.46,0.48,25.0875,113.4,12.2522,0,0,0.791656,0.611786
0,8,42,45,0.46,0.44,20.0497,113.4,10.6439,0,0,0.814679,0.739761
0,8,42,46,0.46,0.4,20.4597,113.4,10.5203,0,0,0.834681,0.777727
0,8,42,47,0.52,0.38,23.9524,96.627,11.1586,0,0,0.904011,0.855158
0,8,42,48,0.58,0.36,17.0435,85.543,9.8616,0,0,0.955947,1
0,8,42,49,0.58,0.34,21.9702,91.0602,8.71675,0,0,0.967312,1
0,8,42,50,0.58,0.3,18.7768,77.9439,8.85046,0,0,1,1
0,8,42,51,0.58,0.28,20.9592,80.6444,8.37458,0,0,1,1
0,8,42,52,0.58,0.26,23.8233,104.358,9.41865,0,0,1,1
0,8,43,1,0.8,0.26,20.8219,76.7256,8.01124,0,0,1,1
0,8,43,2,0.8,0.26,20.4415,82.5084,8.9982,0,0,1,1
0,8,43,3,0.8,0.24,20.77,80.3522,8.35063,0,0,1,1
0,8,43,4,0.8,0.26,21.0469,80.6307,8.75921,0,0,1,1
0,8,43,5,0.8,0.46,20.9533,87.6714,8.55084,0,0,1,1
0,8,43,6,0.82,0.48,20.1075,76.7876,8.72151,0,0,1,1
0,8,43,7,0.82,0.54,22.6788,82.094,8.85381,0,0,1,1
0,8,43,8,0.8,0.56,24.0031,84.9743,8.77286,0,0,1,1
0,8,43,9,0.8,0.54,23.7112,86.3783,8.74532,0,0,1,1
0,8,43,10,0.8,0.6,20.4858,79.8933,9.15954,0,0,1,1
0,8,43,11,0.8,0.64,21.1704,86.7872,7.52179,0,0,1,1
0,8,43,12,0.82,0.68,23.3895,88.607,8.12421,0,0,1,1
0,8,43,13,0.82,0.78,19.6447,95.564,9.21022,0,0,1,1
0,8,43,14,0.82,0.82,19.5809,93.7655,8.03286,0,0,1,1
0,8,43,15,0.82,0.86,21.5936,90.5734,9.18953,0,0,1,1
0,8,43,16,0.86,0.86,19.5156,96.23,9.54866,0,0,1,1
0,8,43,17,0.86,0.86,18.12,90.3887,10.0213,0,0,1,1
0,8,43,18,0.86,0.84,23.6252,90.5854,8.84535,0,0,1,0.985752
0,8,43,19,0.86,0.82,21.2162,89.5669,10.4282,0,0,1,0.973582
0,8,43,20,0.86,0.82,20.2539,101.241,9.45098,0,0,0.997136,1
0,8,43,21,0.86,0.82,18.3778,94.5439,9.46402,0,0,1,1
0,8,43,22,0.86,0.84,30.1128,101.473,10.1324,0,0,1,1
0,8,43,23,0.86,0.84,30.24,107.639,12.6645,0,0,1,1
0,8,43,24,0.82,0.92,22.5701,104.664,9.71704,0,0,0.998453,1
0,8,43,25,0.8,0.96,24.7145,113.4,11.7917,0,0,0.999915,0.996929
0,8,43,26,0.78,0.96,30.24,102.185,11.4294,0,0,1,0.99624
0,8,43,27,0.74,0.98,25.5681,107.511,10.2675,0,0,0.998659,1
0,8,43,28,0.72,0.96,28.1868,110.928,12.1138,0,0,1,1
0,8,43,29,0.68,0.92,29.9933,109.298,11.3954,0,0,0.999023,1
0,8,43,30,0.66,0.88,29.6615,113.4,11.38,0,0,0.969566,0.984544
0,8,43,31,0.62,0.86,24.114,106.665,9.32919,0,0,0.955617,0.978517
0,8,43,32,0.6,0.82,26.7416,107.668,11.0019,0,0,0.956913,1
0,8,43,33,0.58,0.78,24.8238,102.383,12.188,0,0,0.950121,0.987477
0,8,43,34,0.54,0.74,25.2006,99.7583,10.7836,0,0,0.933349,0.966505
0,8,43,35,0.52,0.7,26.9603,113.4,11.8508,0,0,0.913299,0.938247
0,8,43,36,0.48,0.68,27.7088,89.1088,11.1129,0,0,0.901263,0.924562
0,8,43,37,0.48,0.64,21.0823,113.4,11.549,0,0,0.884266,0.885879
0,8,43,38,0.46,0.6,21.8832,95.4344,12.003,0,0,0.897416,0.875746
0,8,43,39,0.46,0.56,23.2386,104.778,12.5703,0,0,0.901224,0.888955
0,8,43,40,0.46,0.54,22.7821,111.415,9.83902,0,0,0.891456,0.850826
0,8,43,41,0.46,0.5,19.7529,112.985,10.5128,0,0,0.877659,0.832807
0,8,43,42,0.46,0.48,20.2618,103.393,10.8643,0,0,0.862557,0.805779
0,8,43,43,0.46,0.44,14.665,99.1814,9.48697,0,0,0.84723,0.787223
0,8,43,44,0.46,0.4,16.0474,97.5579,10.5564,0,0,0.856138,0.77574
0,8,43,45,0.46,0.38,20.8053,105.411,10.7114,0,0,0.849819,0.76207
0,8,43,46,0.46,0.36,20.201,106.383,10.727,0,0,0.881342,0.795767
0,8,43,47,0.54,0.38,18.1156,104.503,9.26906,0,0,0.899872,0.795598
0,8,43,48,0.58,0.34,21.3897,100.515,8.06734,0,0,0.898216,0.781717
0,8,43,49,0.58,0.3,19.1323,98.7473,9.34373,0,0,0.897246,0.768169
0,8,43,50,0.58,0.28,17.9679,97.6728,8.35385,0,0,0.89931,0.794421
0,8,43,51,0.58,0.24,18.811,95.194,8.60646,0,0,0.888536,0.815201
0,8,43,52,0.58,0.24,20.8232,91.271,9.31087,0,0,0.948402,1
0,8,44,1,0.82,0.26,17.2038,77.4378,7.67194,0,0,1,1
0,8,44,2,0.8,0.26,21.1264,86.3716,8.46654,0,0,1,1
0,8,44,3,0.82,0.24,21.31,92.0654,8.59165,0,0,1,1
0,8,44,4,0.82,0.22,20.1131,82.7785,8.72249,0,0,1,1
0,8,44,5,0.82,0.2,22.7762,85.9383,8.2982,0,0,1,1
0,8,44,6,0.82,0.22,19.5745,84.6317,8.32136,0,0,1,1
0,8,44,7,0.82,0.22,20.6287,82.0237,8.62492,0,0,1,1
0,8,44,8,0.82,0.24,23.0518,85.1187,8.82834,0,0,1,1
0,8,44,9,0.82,0.26,23.2261,86.3332,8.70044,0,0,1,1
0,8,44,10,0.82,0.26,21.9242,86.8366,7.7166,0,0,1,1
0,8,44,11,0.82,0.26,21.0569,85.327,7.80627,0,0,1,1
0,8,44,12,0.84,0.24,21.6166,86.7858,8.21434,0,0,1,1
0,8,44,13,0.84,0.24,20.5288,79.0957,8.73045,0,0,1,1
0,8,44,14,0.84,0.28,20.1081,83.5886,8.15103,0,0,1,1
0,8,44,15,0.84,0.48,17.9468,81.7254,9.17947,0,0,1,1
0,8,44,16,0.88,0.6,22.2823,89.2108,9.5573,0,0,0.999611,1
0,8,44,17,0.88,0.68,21.0097,89.593,8.76344,0,0,1,1
0,8,44,18,0.88,0.72,22.4965,100.615,8.54591,0,0,1,1
0,8,44,19,0.88,0.78,28.6636,100.473,11.6039,0,0,0.983663,1
0,8,44,20,0.88,0.8,24.6712,105.057,8.96974,0,0,0.9661,0.993245
